timestamp,volume,open,high,low,close,chg,percent,turnoverrate,amount,volume_post,amount_post
2020-08-04,14143165,14.8478,15.225,14.4102,14.4328,-0.415,-2.8,10.43,276842789.0,,
2020-08-05,10270486,14.5083,14.712,13.9801,14.2593,-0.1735,-1.2,7.54,194037456.0,,
2020-08-06,9984763,14.2593,14.3574,13.6255,13.9651,-0.2942,-2.06,7.31,184369719.0,,
2020-08-07,8521348,13.7538,14.2216,13.6557,14.1461,0.181,1.3,6.16,156984666.0,,
2020-08-10,6566357,13.7312,13.9349,13.6406,13.7991,-0.347,-2.45,4.8,120072483.0,,
2020-08-11,9816451,13.95,14.463,13.7312,14.0858,0.2867,2.08,7.16,183081015.0,,
2020-08-12,8282452,13.7312,13.9047,13.1351,13.3162,-0.7696,-5.46,6.08,147829387.0,,
2020-08-13,3985067,13.3238,13.4445,13.1351,13.271,-0.0452,-0.34,2.88,70206722.0,,
2020-08-14,7156780,13.3011,13.867,13.0371,13.6633,0.3923,2.96,5.23,127997929.0,,
2020-08-17,7470135,13.5803,13.9349,13.4822,13.8443,0.181,1.32,5.47,136386138.0,,
2020-08-18,5436940,13.7085,13.8594,13.6255,13.7085,-0.1358,-0.98,3.98,98835986.0,,
2020-08-19,7392448,13.8443,13.9952,13.6557,13.8368,0.1283,0.94,5.32,135496620.0,,
2020-08-20,9639632,13.5803,14.2819,13.0522,14.1612,0.3244,2.34,6.99,178239237.0,,
2020-08-21,7911333,14.1084,14.2895,13.6406,13.7614,-0.3998,-2.82,5.77,147092038.0,,
2020-08-24,13149211,13.452,14.5988,13.1125,14.4253,0.6639,4.82,9.67,244849081.0,600.0,11472.0
2020-08-25,22639412,14.2593,16.5453,14.0707,15.4891,1.0638,7.37,16.56,448009123.0,2200.0,45166.0
2020-08-26,19507858,15.3155,15.9946,14.6441,15.1194,-0.3697,-2.39,14.41,395211290.0,,
2020-08-27,11937241,14.5988,15.0892,13.5727,14.3951,-0.7243,-4.79,8.74,227134742.0,1900.0,36252.0
2020-08-28,13511767,13.2031,13.8519,13.2031,13.5576,-0.8375,-5.82,9.88,242635374.0,2700.0,48519.0
2020-08-31,24833679,13.5652,15.8512,13.5124,15.0138,1.4562,10.74,18.15,488428449.0,400.0,7960.0
2020-09-01,21491852,15.2401,16.0323,14.8629,15.4589,0.4451,2.96,15.79,437574287.0,18100.0,370869.0
2020-09-02,22033269,15.5721,16.3944,15.0062,15.7908,0.3319,2.15,16.17,455614572.0,1600.0,33488.0
2020-09-03,28334671,15.7984,17.3299,15.2778,16.4548,0.664,4.2,20.8,621837851.0,2200.0,47982.0
2020-09-04,24660918,15.4664,17.7902,15.2929,17.2545,0.7997,4.86,18.06,533077406.0,5548.0,126882.0
2020-09-07,27527845,17.2696,18.3334,16.7415,17.1941,-0.0604,-0.35,20.29,635255360.0,3700.0,84323.0
2020-09-08,19858965,16.6434,17.1791,15.6701,16.6811,-0.513,-2.98,14.43,431096848.0,3200.0,70752.0
2020-09-09,34221256,16.5981,20.0158,16.2209,20.0158,3.3347,19.99,25.33,837874880.0,,
2020-09-10,51204798,20.6345,23.2298,16.8773,17.1112,-2.9046,-14.51,37.8,1381803880.0,7100.0,161028.0
2020-09-11,29641991,15.2024,17.0961,14.4856,16.4095,-0.7017,-4.1,21.78,625186307.0,1900.0,41325.0
2020-09-14,33273477,16.3416,19.6914,16.3416,19.6914,3.2819,20.0,24.68,806971065.0,,
2020-09-15,40352747,19.5254,21.5776,18.688,20.559,0.8676,4.41,29.47,1079822182.0,6300.0,171675.0
2020-09-16,33994792,20.2874,22.0755,19.0426,19.9177,-0.6413,-3.12,24.77,917262202.0,7500.0,198000.0
2020-09-17,33341199,19.5405,21.7285,19.5254,20.8156,0.8979,4.51,24.25,921554562.0,1000.0,27590.0
2020-09-18,32635931,21.1249,21.8793,19.0878,21.487,0.6714,3.23,23.8,887678259.0,4600.0,131008.0
2020-09-21,28991592,21.1173,22.5584,19.8046,20.3025,-1.1845,-5.51,21.29,809024450.0,7800.0,209898.0
2020-09-22,23807239,19.5405,20.4987,18.6427,18.7483,-1.5542,-7.66,17.24,608450712.0,1200.0,29820.0
2020-09-23,24498099,18.7861,19.9706,18.107,19.7895,1.0412,5.55,17.87,614897631.0,1400.0,36722.0
2020-09-24,19273910,19.1105,19.5782,18.1221,18.2278,-1.5617,-7.89,14.01,483312715.0,4100.0,99056.0
2020-09-25,15696295,18.3334,18.7634,17.3601,17.511,-0.7168,-3.93,11.46,374538174.0,2400.0,55704.0
2020-09-28,13006187,17.7298,17.843,16.5981,16.6358,-0.8752,-5.0,9.39,293893814.0,700.0,15435.0
2020-09-29,13523591,17.262,17.7223,16.6057,17.0659,0.4301,2.59,9.86,308474102.0,7300.0,165126.0
2020-09-30,10982079,17.3526,17.5035,16.6509,16.7264,-0.3395,-1.99,7.96,246322804.0,3100.0,68727.0
2020-10-09,16850168,17.164,18.3937,17.0885,18.0995,1.3731,8.21,12.37,395755372.0,2500.0,59975.0
2020-10-12,21430734,18.8162,19.5556,18.4994,18.9747,0.8752,4.84,15.74,539758651.0,1200.0,30180.0
2020-10-13,18336767,18.5145,19.3142,18.4843,19.2991,0.3244,1.71,13.34,458645798.0,7600.0,194408.0
2020-10-14,14261939,19.0878,19.2765,18.3711,18.6276,-0.6715,-3.48,10.46,355077528.0,2400.0,59256.0
2020-10-15,10938355,18.4088,18.7861,17.9637,18.009,-0.6186,-3.32,7.98,265905272.0,6000.0,143220.0
2020-10-16,8807136,17.9411,18.2881,17.511,17.6242,-0.3848,-2.14,6.43,207985972.0,,
2020-10-19,7706485,17.8882,18.092,17.2168,17.3375,-0.2867,-1.63,5.66,180357850.0,,
2020-10-20,9923885,17.3375,18.1825,17.2092,18.1749,0.8374,4.83,7.18,233780735.0,200.0,4818.0
2020-10-21,11276671,18.0844,18.107,16.749,17.4431,-0.7318,-4.03,8.34,261930115.0,,
2020-10-22,11464764,17.4658,18.3032,17.3224,17.9033,0.4602,2.64,8.43,271953723.0,,
2020-10-23,30615048,18.0165,20.2195,17.9712,19.284,1.3807,7.71,22.48,790677860.0,1800.0,46008.0
2020-10-26,19438545,19.3217,19.7669,18.7332,19.118,-0.166,-0.86,14.3,494316435.0,200.0,5068.0
2020-10-27,20418798,18.7861,19.6914,18.522,19.6612,0.5432,2.84,14.88,521536596.0,2000.0,52120.0
2020-10-28,18263205,19.616,19.616,18.1146,19.035,-0.6262,-3.18,13.42,456074502.0,2000.0,50460.0
2020-10-29,16354727,18.4994,19.2538,17.7449,18.7936,-0.2414,-1.27,12.01,398132340.0,,
2020-10-30,12939993,18.522,18.5974,17.0508,17.3752,-1.4184,-7.55,9.49,304539673.0,200.0,4606.0
2020-11-02,7356913,17.4054,17.6845,16.8773,17.3073,-0.0679,-0.39,5.38,168672003.0,500.0,11470.0
2020-11-03,7528531,17.3224,17.6317,17.2243,17.4808,0.1735,1.0,5.38,174469436.0,500.0,11585.0
2020-11-04,12845041,17.5638,18.3107,17.0357,17.9561,0.4753,2.72,9.31,302155328.0,4600.0,109480.0
2020-11-05,9194266,18.2504,18.2579,17.5035,17.7449,-0.2112,-1.18,6.71,216889971.0,800.0,18816.0
2020-11-06,12161504,17.9184,17.9411,16.3416,16.3416,-1.4033,-7.91,8.88,272400502.0,500.0,10830.0
2020-11-09,9534933,16.4472,17.2394,16.4246,17.0508,0.7092,4.34,6.99,213857595.0,,
2020-11-10,6797103,17.1262,17.1489,16.4472,16.5302,-0.5206,-3.05,5.01,150163280.0,200.0,4382.0
2020-11-11,7975839,16.5906,16.7641,15.5796,15.5871,-0.9431,-5.71,5.85,170098674.0,,
2020-11-12,6748773,15.8437,15.8889,15.0138,15.1646,-0.4225,-2.71,4.93,136482235.0,4200.0,84420.0
2020-11-13,4826423,15.2703,15.2703,14.7874,15.0439,-0.1207,-0.8,3.48,95981229.0,1000.0,19940.0
2020-11-16,4520429,15.225,15.225,14.7723,14.9232,-0.1207,-0.8,3.32,89791164.0,,
2020-11-17,5393153,15.0213,15.0288,14.3876,14.629,-0.2942,-1.97,3.96,104100467.0,,
2020-11-18,7371774,14.6592,15.2401,14.4932,14.9987,0.3697,2.53,5.44,146254179.0,,
2020-11-19,7611782,14.9232,15.4061,14.5988,15.2627,0.264,1.76,5.57,152239523.0,600.0,12138.0
2020-11-20,4823837,15.1194,15.4287,15.059,15.1722,-0.0905,-0.59,3.55,97158632.0,,
2020-11-23,7766984,15.2476,15.7305,14.8855,15.6777,0.5055,3.33,5.64,158168773.0,,
2020-11-24,5081084,15.5419,15.6626,15.2552,15.3005,-0.3772,-2.41,3.71,104117113.0,,
2020-11-25,6052338,15.5268,15.8286,15.2476,15.308,0.0075,0.05,4.43,124776631.0,,
2020-11-26,5434500,15.1646,15.391,14.8101,15.0741,-0.2339,-1.53,3.96,108136157.0,,
2020-11-27,5618051,14.9308,15.0741,14.4781,14.5762,-0.4979,-3.3,4.12,109425785.0,,
2020-11-30,6396019,14.6667,15.1646,14.38,14.8478,0.2716,1.86,4.72,126552553.0,,
2020-12-01,7467002,15.0892,15.6852,15.0892,15.3005,0.4527,3.05,5.48,152057150.0,,
2020-12-02,5272175,15.1646,15.3457,14.9383,14.9459,-0.3546,-2.32,3.85,105353410.0,800.0,15848.0
2020-12-03,4020356,15.0817,15.0817,14.5988,14.6365,-0.3094,-2.07,2.89,78632362.0,,
2020-12-04,2589850,14.6063,14.7723,14.5309,14.6063,-0.0302,-0.21,1.87,50237755.0,1000.0,19360.0
2020-12-07,3120575,14.712,14.8251,14.3876,14.4253,-0.181,-1.24,2.26,60212533.0,,
2020-12-08,2642903,14.3951,14.546,14.3423,14.3423,-0.083,-0.58,1.94,50571176.0,,
2020-12-09,5421608,14.3725,14.4253,13.7915,13.8217,-0.5206,-3.63,3.98,101075498.0,,
2020-12-10,3498644,13.7463,14.1009,13.6105,13.867,0.0453,0.33,2.57,64352502.0,,
2020-12-11,4423926,13.8972,14.0254,13.3841,13.5803,-0.2867,-2.07,3.25,80085962.0,,
2020-12-14,3425679,13.4671,13.9349,13.4143,13.8217,0.2414,1.78,2.52,62407348.0,,
2020-12-15,2826482,13.9952,14.0556,13.6331,13.7161,-0.1056,-0.76,2.08,51583114.0,,
2020-12-16,3572199,13.7463,13.7991,13.2936,13.3615,-0.3546,-2.59,2.6,64062455.0,,
2020-12-17,6208157,13.4747,13.9575,13.3917,13.7915,0.43,3.22,4.55,112953016.0,300.0,5484.0
2020-12-18,3955566,13.6255,13.8519,13.4973,13.5048,-0.2867,-2.08,2.9,71397998.0,,
2020-12-21,4087561,13.5048,13.7085,13.271,13.3011,-0.2037,-1.51,3.0,72745869.0,,
2020-12-22,5428267,13.3011,13.3087,12.7127,12.7353,-0.5658,-4.25,3.95,93517508.0,,
2020-12-23,6543347,12.7504,12.8635,10.1852,12.4486,-0.2867,-2.25,4.75,108970104.0,,
2020-12-24,6437188,12.4561,12.5693,11.9054,12.0035,-0.4451,-3.58,4.69,103489321.0,,
2020-12-25,3796989,12.0789,12.4863,11.8526,12.3203,0.3168,2.64,2.79,61656021.0,,
2020-12-28,4132001,12.2977,12.4561,11.8903,12.0035,-0.3168,-2.57,3.06,66264436.0,,
2020-12-29,4532292,12.1242,12.6297,12.0714,12.1393,0.1358,1.13,3.34,73933654.0,,
2020-12-30,3257586,12.1091,12.2675,12.0035,12.1091,-0.0302,-0.25,2.4,52397255.0,,
2020-12-31,3628570,12.1845,12.4788,12.1166,12.3052,0.1961,1.62,2.62,59333486.0,,
2021-01-04,4233617,12.3354,12.7051,12.3354,12.5844,0.2792,2.27,3.14,70417122.0,,
2021-01-05,3995388,12.5316,12.6448,12.2223,12.4335,-0.1509,-1.2,2.95,65755178.0,1000.0,16480.0
2021-01-06,4431445,12.3354,12.4335,11.7696,11.9506,-0.4829,-3.88,3.28,70652868.0,,
2021-01-07,6498183,12.1166,12.2072,11.0151,11.2264,-0.7242,-6.06,4.78,97870882.0,,
2021-01-08,5973939,11.1811,11.5131,10.7133,11.1509,-0.0755,-0.67,4.35,88603558.0,,
2021-01-11,5264764,11.1736,11.4225,10.5926,10.6077,-0.5432,-4.87,3.88,76050704.0,,
2021-01-12,4675131,10.6832,10.9548,10.4417,10.6454,0.0377,0.36,3.36,66182869.0,,
2021-01-13,4679266,10.7586,10.7661,10.1928,10.2607,-0.3847,-3.61,3.43,64438777.0,,
2021-01-14,4693526,10.3663,10.6982,10.0343,10.2833,0.0226,0.22,3.46,64359801.0,,
2021-01-15,4744609,10.3663,10.6756,10.2984,10.6077,0.3244,3.15,3.46,66152722.0,100.0,1406.0
2021-01-18,5555687,10.6228,11.2264,10.6228,11.0604,0.4527,4.27,4.1,80794548.0,,
2021-01-19,4681983,11.3169,11.3169,10.9774,11.1434,0.083,0.75,3.44,69109743.0,,
2021-01-20,3573600,11.0679,11.2037,10.8793,11.0302,-0.1132,-1.02,2.61,52116340.0,,
2021-01-21,14341452,11.2716,13.2332,11.2716,13.2332,2.203,19.97,10.65,246397301.0,,
2021-01-22,17055371,12.9088,12.9843,12.1921,12.2524,-0.9808,-7.41,12.39,282837515.0,2200.0,35728.0
2021-01-25,10254247,12.1015,12.343,11.7168,11.845,-0.4074,-3.33,7.51,162337314.0,,
2021-01-26,9873714,11.845,12.3279,11.679,12.2072,0.3622,3.06,7.16,157928325.0,300.0,4854.0
2021-01-27,7221124,12.0412,12.1845,11.6036,11.7168,-0.4904,-4.02,5.27,113907670.0,,
2021-01-28,7183605,11.5659,12.1091,11.4527,11.5206,-0.1962,-1.67,5.29,112350828.0,,
2021-01-29,7480621,11.7243,11.8526,10.9019,11.0076,-0.513,-4.45,5.51,111262513.0,,
2021-02-01,5266590,11.1057,11.3018,10.7888,10.834,-0.1736,-1.58,3.81,76538668.0,,
2021-02-02,4463499,10.9321,11.0453,10.6379,10.819,-0.015,-0.14,3.25,63918425.0,,
2021-02-03,4909417,10.736,10.7812,10.2833,10.3286,-0.4904,-4.53,3.59,68126009.0,,
2021-02-04,4388894,10.4115,10.4342,9.8457,9.9891,-0.3395,-3.29,3.22,58566175.0,,
2021-02-05,3595170,10.0117,10.2305,9.808,9.8231,-0.166,-1.66,2.63,47638212.0,,
2021-02-08,3089663,9.9438,10.0343,9.642,9.6571,-0.166,-1.69,2.23,39989592.0,,
2021-02-09,5245623,10.0947,10.5549,9.8231,10.1324,0.4753,4.92,3.82,70120203.0,1000.0,13430.0
2021-02-10,4250292,10.2154,10.2984,9.9891,10.1399,0.0075,0.07,3.08,56949381.0,,
2021-02-18,10787408,10.487,11.6187,10.3965,11.1207,0.9808,9.67,7.95,157428749.0,,
2021-02-19,8259385,10.8944,11.3094,10.819,11.2188,0.0981,0.88,6.05,121491725.0,,
2021-02-22,9321851,11.3094,11.7847,11.166,11.2188,0.0,0.0,6.84,141997121.0,,
2021-02-23,5944850,11.0378,11.5206,11.0151,11.2264,0.0076,0.07,4.37,88831423.0,,
2021-02-24,9149790,11.2188,11.9808,11.1585,11.5206,0.2942,2.62,6.76,139343088.0,,
2021-02-25,7741424,11.3999,11.7696,11.1736,11.4301,-0.0905,-0.79,5.64,117055123.0,,
2021-02-26,5173860,11.2415,11.4829,11.166,11.2867,-0.1434,-1.25,3.77,77508518.0,,
2021-03-01,5540090,11.3244,11.679,11.3169,11.5583,0.2716,2.41,4.05,84521245.0,,
2021-03-02,10441115,11.6941,12.3052,11.4602,11.9733,0.415,3.59,7.69,164617284.0,800.0,12696.0
2021-03-03,6953155,11.6941,11.8827,11.5131,11.7545,-0.2188,-1.83,5.04,107525395.0,700.0,10906.0
2021-03-04,6947008,11.6338,11.7696,11.2264,11.3018,-0.4527,-3.85,5.09,105208344.0,,
2021-03-05,4940541,11.0302,11.581,11.0302,11.4678,0.166,1.47,3.62,74867727.0,,
2021-03-08,4294635,11.5055,11.7243,11.2037,11.2641,-0.2037,-1.78,3.15,65192242.0,,
2021-03-09,6059649,11.2716,11.3546,10.4115,10.4568,-0.8073,-7.17,4.45,85943481.0,,
2021-03-10,4693387,10.7133,10.7888,10.1098,10.1626,-0.2942,-2.81,3.47,64481232.0,200.0,2694.0
2021-03-11,8112152,10.404,11.3848,10.3965,10.7812,0.6186,6.09,5.91,116998395.0,,
2021-03-12,4387571,10.9623,11.0604,10.4945,10.6681,-0.1131,-1.05,3.26,62205144.0,,
2021-03-15,3892551,10.7133,10.8416,10.2833,10.404,-0.2641,-2.48,2.84,54241556.0,,
2021-03-16,4034222,10.4266,10.653,10.2607,10.6303,0.2263,2.18,2.94,55924452.0,,
2021-03-17,4144763,10.5549,10.7284,10.3738,10.6907,0.0604,0.57,3.08,58113041.0,,
2021-03-18,3339504,10.6907,10.736,10.4115,10.4266,-0.2641,-2.47,2.42,46422029.0,,
2021-03-19,2790619,10.5247,10.5624,10.3436,10.3436,-0.083,-0.8,2.04,38597234.0,3700.0,50727.0
2021-03-22,2448517,10.3587,10.5172,10.2984,10.4493,0.1057,1.02,1.82,33791623.0,,
2021-03-23,11876687,10.3965,11.5432,10.321,10.9397,0.4904,4.69,8.83,172877573.0,,
2021-03-24,6985158,10.8114,11.1358,10.7133,10.8416,-0.0981,-0.9,5.16,100965822.0,,
2021-03-25,10873634,10.8265,11.679,10.7586,11.3244,0.4828,4.45,8.0,163003852.0,,
2021-03-26,6637951,11.1811,11.4301,11.1434,11.3244,0.0,0.0,4.94,99190805.0,,
2021-03-29,6515491,11.3244,11.6564,11.0981,11.1811,-0.1433,-1.27,4.79,98081583.0,,
2021-03-30,5107362,11.0981,11.2188,10.8039,10.9397,-0.2414,-2.16,3.77,74241411.0,,
2021-03-31,5210869,10.8718,11.4225,10.7963,11.1207,0.181,1.65,3.83,76982709.0,,
2021-04-01,3055600,11.0906,11.1207,10.8416,10.8944,-0.2263,-2.03,2.22,44263984.0,100.0,1444.0
2021-04-02,5638292,11.0528,11.3471,10.8869,11.2792,0.3848,3.53,4.03,83316802.0,800.0,11960.0
2021-04-06,8597342,11.679,11.9205,11.3546,11.4225,0.1433,1.27,6.34,131477745.0,,
2021-04-07,5006537,11.2339,11.4301,11.166,11.3018,-0.1207,-1.06,3.67,74700235.0,,
2021-04-08,4152480,11.2037,11.2867,10.9698,11.1132,-0.1886,-1.67,3.03,61120806.0,700.0,10311.0
2021-04-09,4182400,11.0906,11.2188,10.7209,10.7812,-0.332,-2.99,3.05,60578564.0,,
2021-04-12,3534595,10.7133,11.0755,10.7058,10.7133,-0.0679,-0.63,2.57,50782412.0,,
2021-04-13,2955714,10.7133,11.0,10.6379,10.819,0.1057,0.99,2.16,42468244.0,,
2021-04-14,3821063,10.7888,11.0679,10.5851,11.0151,0.1961,1.81,2.79,55067619.0,500.0,7300.0
2021-04-15,4895790,10.9246,11.3471,10.8491,10.9397,-0.0754,-0.68,3.59,72134937.0,,
2021-04-16,8505203,10.9397,11.4225,10.834,11.3923,0.4526,4.14,6.24,126859198.0,,
2021-04-19,5475214,11.1811,11.3923,11.166,11.3018,-0.0905,-0.79,3.99,81942030.0,1000.0,14980.0
2021-04-20,5355151,11.1509,11.2867,10.9623,11.0,-0.3018,-2.67,3.94,78754691.0,500.0,7290.0
2021-04-21,4263749,11.0151,11.2113,10.834,10.8416,-0.1584,-1.44,3.11,62292138.0,,
2021-04-22,4249338,10.9095,11.0378,10.7133,10.9472,0.1056,0.97,3.13,61202826.0,,
2021-04-23,5561186,10.8642,10.9019,10.3663,10.4719,-0.4753,-4.34,4.1,78034810.0,,
2021-04-26,2797450,10.5398,10.7133,10.3512,10.5775,0.1056,1.01,2.05,39127204.0,,
2021-04-27,2438865,10.5172,10.6982,10.4191,10.6153,0.0378,0.36,1.77,34170391.0,,
2021-04-28,2525193,10.5247,10.5624,10.2607,10.3738,-0.2415,-2.28,1.86,34843737.0,,
2021-04-29,1980724,10.2682,10.487,10.2607,10.321,-0.0528,-0.51,1.44,27312958.0,,
2021-04-30,2787040,10.238,10.3889,9.9815,10.0192,-0.3018,-2.92,2.05,37345819.0,,
2021-05-06,1640619,10.1098,10.2682,10.0419,10.2078,0.1886,1.88,1.2,22178086.0,,
2021-05-07,2642886,10.2078,10.4342,10.1475,10.3738,0.166,1.63,1.91,36152699.0,,
2021-05-10,2676050,10.6002,10.6303,10.3814,10.487,0.1132,1.09,1.97,37361728.0,,
2021-05-11,2672243,10.321,10.6907,10.321,10.5096,0.0226,0.22,1.96,37283319.0,,
2021-05-12,2048585,10.4568,10.5096,10.321,10.5096,0.0,0.0,1.47,28319287.0,,
2021-05-13,1998912,10.4417,10.5624,10.3436,10.3738,-0.1358,-1.29,1.44,27720949.0,,
2021-05-14,3340125,10.3738,10.6153,10.2607,10.5926,0.2188,2.11,2.43,46321625.0,,
2021-05-17,2674541,10.6077,10.6303,10.3663,10.3889,-0.2037,-1.92,1.98,37038009.0,,
2021-05-18,1663977,10.2984,10.4719,10.2682,10.3965,0.0076,0.07,1.21,22950739.0,,
2021-05-19,2233500,10.3436,10.3814,10.1324,10.2003,-0.1962,-1.89,1.63,30314761.0,,
2021-05-20,1621233,10.2456,10.2682,10.1022,10.1626,-0.0377,-0.37,1.18,21862996.0,,
2021-05-21,2570218,10.1701,10.404,10.1701,10.3738,0.2112,2.08,1.87,35083798.0,,
2021-05-24,2803304,10.3436,10.5474,10.2682,10.5247,0.1509,1.45,2.05,38882717.0,,
2021-05-25,8056378,10.6002,11.2943,10.4115,11.0,0.4753,4.52,5.93,117057861.0,,
2021-05-26,5328285,10.8718,11.1132,10.834,10.9095,-0.0905,-0.82,3.92,77318512.0,,
2021-05-27,4178792,10.9095,11.0679,10.8416,11.0528,0.1433,1.31,3.05,60897966.0,900.0,13185.0
2021-05-28,3957569,11.166,11.166,10.7812,10.9698,-0.083,-0.75,2.89,57229185.0,,
2021-05-31,4421961,10.9767,11.0556,10.9077,11.0063,0.0365,0.33,2.5,49273595.0,,
2021-06-01,6808714,11.0162,11.3219,10.9176,11.1839,0.1776,1.61,3.87,76955192.0,800.0,9072.0
2021-06-02,4647684,11.1937,11.2923,10.9472,10.9472,-0.2367,-2.12,2.6,51873857.0,,
2021-06-03,4057135,10.9866,11.1148,10.9077,10.9077,-0.0395,-0.36,2.29,45333537.0,,
2021-06-04,4725567,10.8978,10.9077,10.6414,10.7696,-0.1381,-1.27,2.68,51584549.0,,
2021-06-07,7512880,10.8683,11.2825,10.8683,11.1641,0.3945,3.66,4.26,84710682.0,,
2021-06-08,11727057,11.243,11.5192,11.0951,11.4501,0.286,2.56,6.63,135287729.0,,
2021-06-09,6772381,11.46,11.5389,11.2036,11.3022,-0.1479,-1.29,3.82,77757922.0,,
2021-06-10,17296215,11.4107,12.3772,11.3121,12.0123,0.7101,6.28,9.8,208928678.0,,
2021-06-11,19966735,11.8742,12.9788,11.8742,12.5251,0.5128,4.27,11.31,253535030.0,,
2021-06-15,11164835,12.4265,12.5153,12.0715,12.2884,-0.2367,-1.89,6.28,138730374.0,,
2021-06-16,9660766,12.2687,12.2884,11.7066,11.9827,-0.3057,-2.49,5.46,117039914.0,,
2021-06-17,9127877,12.032,12.032,11.5192,11.8545,-0.1282,-1.07,5.08,108770779.0,,
2021-06-18,17775238,11.9334,12.6829,11.677,12.604,0.7495,6.32,10.02,221290881.0,1000.0,12780.0
2021-06-21,19572583,12.4068,13.2648,12.3476,13.1563,0.5523,4.38,11.11,256055088.0,,
2021-06-22,13526320,12.9098,13.0774,12.5744,12.604,-0.5523,-4.2,7.56,174983873.0,,
2021-06-23,8319187,12.5646,12.7421,12.2786,12.6139,0.0099,0.08,4.7,105807891.0,,
2021-06-24,8730889,12.8407,12.8407,12.0715,12.0813,-0.5326,-4.22,4.9,108563807.0,100.0,1225.0
2021-06-25,4831427,11.9827,12.2293,11.9235,12.0517,-0.0296,-0.25,2.71,59125231.0,,
2021-06-28,4882396,12.0517,12.2095,11.9334,11.9728,-0.0789,-0.65,2.74,59668398.0,,
2021-06-29,6046700,11.9827,12.3772,11.8939,12.0221,0.0493,0.41,3.37,74545468.0,,
2021-06-30,5696935,11.9334,12.3673,11.9334,12.249,0.2269,1.89,3.19,70360845.0,3200.0,39744.0
2021-07-01,9362164,12.2391,12.2786,11.2726,11.3416,-0.9074,-7.41,5.24,111329203.0,4000.0,46000.0
2021-07-02,4223740,11.243,11.6671,11.243,11.4205,0.0789,0.7,2.37,48987945.0,,
2021-07-05,5178812,11.4403,11.9827,11.4205,11.6868,0.2663,2.33,2.94,61233480.0,,
2021-07-06,3726569,11.5685,11.7657,11.46,11.6967,0.0099,0.08,2.09,43791898.0,,
2021-07-07,3860432,11.6277,11.8052,11.529,11.7756,0.0789,0.67,2.11,45752659.0,,
2021-07-08,5724445,11.6572,11.9432,11.5685,11.8249,0.0493,0.42,3.23,68274538.0,,
2021-07-09,5431902,11.7361,11.7855,11.3614,11.5389,-0.286,-2.42,3.07,63432753.0,,
2021-07-12,8145765,11.5685,12.0123,11.529,11.9531,0.4142,3.59,4.59,97928120.0,,
2021-07-13,7100599,11.963,12.2194,11.9038,12.0813,0.1282,1.07,3.99,86688207.0,,
2021-07-14,4595229,12.032,12.0813,11.7361,11.7361,-0.3452,-2.86,2.57,55428868.0,,
2021-07-15,5095840,11.7066,11.7559,11.243,11.391,-0.3451,-2.94,2.88,59002356.0,,
2021-07-16,3499292,11.3416,11.5586,11.3416,11.4501,0.0591,0.52,1.93,40597176.0,,
2021-07-19,5111204,11.4403,11.7263,11.243,11.6277,0.1776,1.55,2.89,59510571.0,,
2021-07-20,11526204,11.6277,12.4068,11.4403,12.1306,0.5029,4.33,6.53,141312344.0,100.0,1230.0
2021-07-21,7764211,12.1602,12.318,12.0024,12.0912,-0.0394,-0.32,4.4,95231700.0,,
2021-07-22,7578589,12.318,12.318,11.9334,12.2095,0.1183,0.98,4.2,93259496.0,,
2021-07-23,13375838,12.1109,12.7224,11.9432,12.4857,0.2762,2.26,7.52,167353035.0,1000.0,12660.0
2021-07-26,11075111,12.3476,12.8703,12.0912,12.1208,-0.3649,-2.92,6.26,139713950.0,900.0,11061.0
2021-07-27,9937229,12.0123,12.5942,12.0123,12.2095,0.0887,0.73,5.61,124306153.0,,
2021-07-28,14957435,10.8485,10.8485,9.7637,10.2765,-1.933,-15.83,8.45,156322773.0,,
2021-07-29,8240404,10.0595,10.6907,10.0102,10.3653,0.0888,0.86,4.64,87212804.0,,
2021-07-30,7453783,10.2765,10.5823,10.1779,10.5132,0.1479,1.43,4.17,78782036.0,,
2021-08-02,9495780,10.4442,11.3219,10.3554,11.174,0.6608,6.29,5.37,104693352.0,,
2021-08-03,14221180,11.0754,12.2588,10.9965,11.7657,0.5917,5.3,8.05,170642886.0,,
2021-08-04,9805662,11.6474,12.2095,11.6474,12.032,0.2663,2.26,5.57,119003205.0,,
2021-08-05,6625785,11.9334,12.1208,11.9137,11.9926,-0.0394,-0.33,3.75,80698565.0,,
2021-08-06,6249849,12.0813,12.249,11.7756,11.8742,-0.1184,-0.99,3.53,75762400.0,,
2021-08-09,5490075,11.8348,12.1898,11.815,12.0221,0.1479,1.25,3.1,66947946.0,,
2021-08-10,8104986,11.9728,12.5251,11.9235,12.3279,0.3058,2.54,4.61,101548276.0,,
2021-08-11,5115361,12.3673,12.5744,12.1405,12.3279,0.0,0.0,2.89,63604716.0,,
2021-08-12,7356520,12.2786,12.7914,12.2786,12.5744,0.2465,2.0,4.13,93826266.0,,
2021-08-13,7904316,12.5448,12.8802,12.4462,12.821,0.2466,1.96,4.44,102145383.0,,
2021-08-16,6082314,12.6731,12.9689,12.5646,12.752,-0.069,-0.54,3.41,78753433.0,,
2021-08-17,6931225,12.7322,12.7815,12.2293,12.3082,-0.4438,-3.48,3.85,87771741.0,,
2021-08-18,17633269,12.4857,13.9354,12.032,13.1958,0.8876,7.21,9.94,234757068.0,100.0,1338.0
